id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,num_identification_agreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12693619,2018/05/20 4:15 PM PDT,2018-05-20,2018-05-20 23:15:00 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Pierce County, WA, USA",47.0217930395,-121.5374350548,8,,,,8,,,false,,,morels,Morchella,true morels,Fungi,56830
12695227,2018/05/20 2:17 PM CDT,2018-05-20,2018-05-20 19:17:00 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,1,false,"Cook County, IL, USA",41.6069039645,-87.561681406,187,,,,187,,,false,,,morels,Morchella,true morels,Fungi,56830
12701772,2018/05/20 3:37 PM PDT,2018-05-20,2018-05-20 22:37:00 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,3,false,"Eldorado National Forest, US-CA, US",38.8839518065,-120.3967186305,5,,,,28181,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
12704955,Fri May 18 2018 09:31:37 GMT-0700 (PDT),2018-05-18,2018-05-18 16:31:37 UTC,Pacific Time (US & Canada),needs_id,,1,false,"Bellingham, WA  98229, Bellingham, WA, US",48.7005583333,-122.4565283333,16,,,,16,,,false,,,morels,Morchella,true morels,Fungi,56830
12707393,2018/05/20 1:01 PM EDT,2018-05-20,2018-05-20 17:01:00 UTC,Eastern Time (US & Canada),research,,2,false,"St. Lawrence, New York, United States",44.34485,-75.2645944444,,,,,,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12711803,Tue May 22 2018 10:44:56 GMT-0600 (MDT),2018-05-22,2018-05-22 16:44:56 UTC,Mountain Time (US & Canada),needs_id,,3,false,"Donnelly, ID  83615, Donnelly, ID, US",44.70373394,-116.1357057888,48,,,,48,,,false,,,morels,Morchella,true morels,Fungi,56830
12716837,Tue May 22 2018 14:22:47 GMT-0500 (CDT),2018-05-22,2018-05-22 19:22:47 UTC,Central Time (US & Canada),needs_id,,1,false,"Wayzata East Middle School, Plymouth, MN, US",44.9820414372,-93.4341031966,5,,,,5,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12716988,Tue May 22 2018 14:19:52 GMT-0500 (CDT),2018-05-22,2018-05-22 19:19:52 UTC,Central Time (US & Canada),needs_id,,1,false,"Wayzata East Middle School, Plymouth, MN, US",44.981866216,-93.4334087589,74,,,,74,,,false,,,morels,Morchella americana,white morel,Fungi,462132
12717078,Tue May 22 2018 14:31:03 GMT-0500 (CDT),2018-05-22,2018-05-22 19:31:03 UTC,Central Time (US & Canada),needs_id,,1,false,"Wayzata East Middle School, Plymouth, MN, US",44.9819388427,-93.434004793,5,,,,5,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12723439,Tue May 22 2018 10:40:14 GMT-0400 (EDT),2018-05-22,2018-05-22 14:40:14 UTC,Eastern Time (US & Canada),research,,1,false,"Vivian, Whitchurch-Stouffville, ON, CA",44.0668,-79.30178,10,,,,10,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12723833,2018-05-22 8:51:20 AM CDT,2018-05-22,2018-05-22 13:51:20 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,United States,41.430069555,-87.4949940742,8256,,,,27785,obscured,,true,gps,gps,Common Morel,Morchella americana,white morel,Fungi,462132
12723960,Tue May 22 2018 19:01:04 GMT-0400 (EDT),2018-05-22,2018-05-22 23:01:04 UTC,Eastern Time (US & Canada),research,,3,false,"3341 Blue Water Dr, Burtchville, MI, US",43.0841335981,-82.4742974249,10,,,,10,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
12724907,Tue May 22 2018 18:40:43 GMT-0500 (CDT),2018-05-22,2018-05-22 23:40:43 UTC,Central Time (US & Canada),needs_id,,2,false,"3675 145th St E, Faribault, MN, US",44.3722200534,-93.2225817629,10,,,,10,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12729017,Tue May 22 2018 12:18:38 GMT-0600 (MDT),2018-05-22,2018-05-22 18:18:38 UTC,Mountain Time (US & Canada),needs_id,,1,false,"Corvallis, MT  59828, Corvallis, MT, US",46.27065,-113.9829033333,10,,,,10,,,false,,,half-free morel,Morchella punctipes,Half-free Morel,Fungi,133684
12738286,Wed May 23 2018 10:18:03 GMT-0400 (EDT),2018-05-23,2018-05-23 14:18:03 UTC,Eastern Time (US & Canada),research,,2,false,"Randolph, VT  05060, Randolph, VT, US",43.924625041,-72.6615536772,5,,,,5,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12740945,Wed May 23 2018 11:58:38 GMT-0400 (EDT),2018-05-23,2018-05-23 15:58:38 UTC,Eastern Time (US & Canada),research,,2,false,"Preston Centre, North Dumfries, ON, CA",43.3843652392,-80.3538400401,5,,,,5,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12742834,Wed May 23 2018 13:02:30 GMT-0400 (EDT),2018-05-23,2018-05-23 17:02:30 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"587–827 4th Concession Road Enr, , ON, CA",42.6490673516,-80.6447111071,5,,,,5,,,false,,,morels,Morchella,true morels,Fungi,56830
12748846,2018-05-23 12:19:14 PM PDT,2018-05-23,2018-05-23 19:19:14 UTC,Pacific Time (US & Canada),research,,2,false,"187 S Patterson Ave, Goleta, CA 93111, USA",34.4356973167,-119.8098691553,43,,,,43,,,false,gps,gps,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
12754428,2018/05/22 3:17 PM CDT,2018-05-22,2018-05-22 20:17:00 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,2,false,"Cook County, IL, USA",42.1391951348,-87.8270834684,8,,,,8,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12755916,Wed May 23 2018 16:00:09 GMT-0700 (PDT),2018-05-23,2018-05-23 23:00:09 UTC,Pacific Time (US & Canada),research,CC-BY-NC,2,false,Los Angeles Arboretum,34.144828,-118.050881,,,,,,,,false,,,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
12758649,2018/05/22 6:13 PM EDT,2018-05-22,2018-05-22 22:13:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Michigan, US",42.3830443398,-85.2313140727,3,,,,27661,obscured,,true,,,Common Morel,Morchella americana,white morel,Fungi,462132
12768434,Tue May 22 2018 08:50:37 GMT-0700 (PDT),2018-05-22,2018-05-22 15:50:37 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Lassen National Forest, Mill Creek, CA, US",40.3345333333,-121.5195833333,10,,,,10,,,false,,,morels,Morchella,true morels,Fungi,56830
12769175,2018-05-11 12:28:21 PM EDT,2018-05-11,2018-05-11 16:28:21 UTC,Eastern Time (US & Canada),needs_id,,2,false,"PA-115, Wilkes-Barre, PA 18702, USA",41.2505838622,-75.8207203075,2752,,,,2752,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12771019,Wed May 23 2018 09:33:33 GMT-0700 (PDT),2018-05-23,2018-05-23 16:33:33 UTC,Pacific Time (US & Canada),needs_id,,1,false,"Union Valley Reservoir, Pollock Pines, CA, US",38.8630734641,-120.4194674669,2783,,,,2783,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
12771630,Thu May 24 2018 11:09:14 GMT-0400 (EDT),2018-05-24,2018-05-24 15:09:14 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"4588 Crystal Dr, Beulah, MI, US",44.66787,-86.1472555,12,,,,12,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12776055,Thu May 24 2018 14:17:14 GMT-0400 (EDT),2018-05-24,2018-05-24 18:17:14 UTC,Eastern Time (US & Canada),research,,2,false,"808 Denison Ave, Cleveland, OH, US",41.4508822561,-81.6839005519,20,,,,20,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12776202,2018/05/21 9:43 AM MDT,2018-05-21,2018-05-21 15:43:00 UTC,Mountain Time (US & Canada),research,CC-BY-NC,1,false,"Crawford Bay, BC V0B 1E0, Canada",49.687872,-116.823421,10,,,,10,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12776302,Sun May 20 2018 14:11:31 GMT-0400 (EDT),2018-05-20,2018-05-20 18:11:31 UTC,Eastern Time (US & Canada),research,,2,false,"Lake St. Clair Metropark, Harrison Township, MI, US",42.5780022508,-82.8059824146,50,,,,50,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
12776744,2018-05-23 2:11:20 PM MDT,2018-05-23,2018-05-23 20:11:20 UTC,Mountain Time (US & Canada),needs_id,CC-BY,1,false,"Rattlesnake Trail, Missoula, MT 59802, USA",46.9250322469,-113.9612969756,1376,,,,1376,,,false,gps,gps,Elata Clade,Distantes,Elata Clade,Fungi,1062676
12781315,2018-05-24 5:47:54 PM EDT,2018-05-24,2018-05-24 21:47:54 UTC,Eastern Time (US & Canada),research,,2,false,"128 Acorn Dr, Spring Mills, PA 16875, USA",40.766783,-77.6102651,60,,,,60,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
12783353,2018-05-24 11:59:07 AM CDT,2018-05-24,2018-05-24 16:59:07 UTC,Central Time (US & Canada),research,CC-BY,1,false,"Cook County, US-IL, US",41.6251332556,-87.457043776,,,,,27754,obscured,,true,gps,gps,Common Morel,Morchella americana,white morel,Fungi,462132
12785242,2018-05-24 12:21:01 PM EDT,2018-05-24,2018-05-24 16:21:01 UTC,Eastern Time (US & Canada),research,CC-BY-NC-SA,2,false,"Ohio, US",41.5747271774,-81.5246335181,,,,,27785,obscured,,true,gps,gps,Mes-2,Morchella diminutiva,Mes-2,Fungi,127217
12787394,2018-05-24 11:29:15 AM EDT,2018-05-24,2018-05-24 15:29:15 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Main Loop, Ancaster, ON L9G 4T7, Canada",43.2378667493,-79.9932102486,258,,,,258,,,false,gps,gps,Common Morel,Morchella americana,white morel,Fungi,462132
12788227,2018/05/18 11:26 AM HST,2018-05-18,2018-05-18 21:26:00 UTC,Hawaii,needs_id,CC0,1,false,"Kamouraska, QC, Canada",47.3952704546,-69.949187832,2,,,,2,,,false,,,morels,Distantes,Elata Clade,Fungi,1062676
12789764,Thu May 24 2018 11:18:59 GMT-0400 (EDT),2018-05-24,2018-05-24 15:18:59 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"Huron Park, Kitchener, ON, CA",43.3940744762,-80.4900916932,200,,,,200,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12797333,2018/05/24 2:51 PM HST,2018-05-24,2018-05-25 00:51:00 UTC,Hawaii,research,CC-BY-NC,2,false,Sidney Yates Flatwoods ,42.002385,-87.779839,24,,,,24,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12802345,Fri May 25 2018 11:09:09 GMT-0400 (EDT),2018-05-25,2018-05-25 15:09:09 UTC,Eastern Time (US & Canada),research,,1,false,"708 N Huron Rd Rear, Linwood, MI, US",43.7584883333,-83.9767,30,,,,30,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12804969,Tue May 01 2018 12:15:49 GMT-0700 (PDT),2018-05-01,2018-05-01 19:15:49 UTC,Pacific Time (US & Canada),needs_id,,1,false,"Washington, US",47.5004295222,-122.5878674535,5,,,,26839,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
12805383,Thu May 24 2018 12:47:25 GMT-0700 (PDT),2018-05-24,2018-05-24 19:47:25 UTC,Pacific Time (US & Canada),needs_id,CC-BY,0,false,"Eldorado National Forest, Georgetown, CA, US",38.8887866667,-120.397805,30,,,,30,,,false,,,,Morchella snyderi,,Fungi,473933
12806036,Thu Apr 26 2018 18:40:49 GMT-0500 (CDT),2018-04-26,2018-04-26 23:40:49 UTC,Central Time (US & Canada),needs_id,,2,false,"1007 N Broadway Ave, Shawnee, OK, US",35.3415,-96.9233866667,5,,,,5,,,false,,,morels,Morchella,true morels,Fungi,56830
12806613,2018/05/23 12:42 PM EDT,2018-05-23,2018-05-23 16:42:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,5,false,"Northumberland, Ontario, Canada",44.1240845974,-78.042980969,,,,,,,,false,,,morels,Morchella,true morels,Fungi,56830
12807482,2018/05/19 11:25 AM EDT,2018-05-19,2018-05-19 15:25:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC-ND,2,false,"Plympton-Wyoming, ON, Canada",42.9797265,-82.1180045,20163,,,,20163,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12808124,Wed May 23 2018 14:14:59 GMT-0400 (EDT),2018-05-23,2018-05-23 18:14:59 UTC,Eastern Time (US & Canada),research,CC-BY,2,false,"Vermont, US",43.3010706286,-73.1326102222,5,,,,27505,obscured,,true,,,Common Morel,Morchella americana,white morel,Fungi,462132
12808582,2017/04/24 11:11 AM HST,2017-04-24,2017-04-24 21:11:00 UTC,Hawaii,needs_id,,3,false,"Great Falls, VA, USA",39.015885,-77.2543716667,,,,,,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12812067,Fri May 25 2018 19:22:18 GMT-0400 (EDT),2018-05-25,2018-05-25 23:22:18 UTC,Eastern Time (US & Canada),research,,3,false,"13818 Tisdel Ave, Cedar Springs, MI, US",43.2170616667,-85.450875,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
12812132,2018-05-13 11:20:25 AM EDT,2018-05-13,2018-05-13 15:20:25 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"2971 Roaring Creek Rd, Seneca Rocks, WV 26884, USA",38.8782811,-79.41001259,16,,,,16,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
12812972,2018-05-25 3:44:02 PM PDT,2018-05-25,2018-05-25 22:44:02 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Truckee, CA 96161, USA",39.3598670959,-120.26171875,,,,,,,,false,gps,gps,morels,Morchella,true morels,Fungi,56830
12813144,Fri May 25 2018 19:16:12 GMT-0400 (EDT),2018-05-25,2018-05-25 23:16:12 UTC,Eastern Time (US & Canada),research,,2,false,"03048, Greenville, NH, US",42.7422924414,-71.7989886763,17,,,,17,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12815361,2018/05/23 6:11 PM EDT,2018-05-23,2018-05-23 22:11:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Ottawa County, MI, USA",42.953023,-86.0937312,37839,,,,37839,,,false,,,true morels,Morchella,true morels,Fungi,56830
12815766,2018-05-18 5:01:35 PM EDT,2018-05-18,2018-05-18 21:01:35 UTC,Eastern Time (US & Canada),needs_id,,3,false,"Ontario, CA",43.7289466518,-81.4688151009,132084,,,,132084,obscured,,true,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12815801,2014/05/21 9:41 AM HST,2014-05-21,2014-05-21 19:41:00 UTC,Hawaii,research,,2,false,"Ottawa County, MI, USA",42.94661704,-86.21716594,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
12816282,2018-05-22 12:16:31 PM EDT,2018-05-22,2018-05-22 16:16:31 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Ontario, CA",42.2472303428,-83.0338218654,4128,,,,27661,obscured,,true,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12826392,2018/05/24 9:29 AM PDT,2018-05-24,2018-05-24 16:29:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,2,false,"Wasco County, OR, USA",45.0600051,-121.2375122,98567,,,,98567,,,false,,,Morchella tridentina,Morchella tridentina,Mel-2,Fungi,500004
12826482,2018/05/24 9:38 AM PDT,2018-05-24,2018-05-24 16:38:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,2,false,"Barlow Ranger District, Wasco County, OR, USA",45.0600051,-121.2375122,98567,,,,98567,,,false,,,Morchella snyderi,Morchella snyderi,,Fungi,473933
12829718,2018-05-26 9:16:12 AM MDT,2018-05-26,2018-05-26 15:16:12 UTC,Mountain Time (US & Canada),needs_id,CC-BY-NC,4,false,"Utah, US",40.8544424151,-111.6778384437,590,,,,27877,obscured,,true,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
12833635,Sat May 26 2018 14:48:28 GMT-0400 (EDT),2018-05-26,2018-05-26 18:48:28 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"101–111 Peel St S, Blue Mountains, ON, CA",44.5660990058,-80.4735549074,5,,,,5,,,false,,,morels,Morchella americana,white morel,Fungi,462132
12839275,Sat May 26 2018 14:45:12 GMT-0700 (PDT),2018-05-26,2018-05-26 21:45:12 UTC,Pacific Time (US & Canada),needs_id,,2,false,"Sugar Pine Point State Park, Georgetown, CA, US",39.0521505475,-120.1336756536,10,,,,10,,,false,,,morels,Morchella,true morels,Fungi,56830
12840157,Sat May 26 2018 16:04:45 GMT-0400 (EDT),2018-05-26,2018-05-26 20:04:45 UTC,Eastern Time (US & Canada),research,,2,false,"Coolidge State Park, Bridgewater Corners, VT, US",43.54488,-72.6951366667,48,,,,48,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
12843289,Sat May 26 2018 13:42:27 GMT-0700 (PDT),2018-05-26,2018-05-26 20:42:27 UTC,Pacific Time (US & Canada),needs_id,,2,false,"16537–16599 Dead Indian Memorial Rd, Eagle Point, OR, US",42.2652694553,-122.4529172118,218,,,,218,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
12844677,2018-05-26 6:49:53 PM MDT,2018-05-26,2018-05-27 00:49:53 UTC,Mountain Time (US & Canada),needs_id,,2,false,"Park County, US-CO, US",39.17043223,-105.80050891,7,,,,7,,,false,,,morels,Morchella,true morels,Fungi,56830
12848328,Sat May 26 2018 15:17:49 GMT-0400 (EDT),2018-05-26,2018-05-26 19:17:49 UTC,Eastern Time (US & Canada),research,,1,false,"Northern Bruce Peninsula, Northern Bruce Peninsula, ON, CA",45.106925,-81.2903216667,5,,,,5,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
12849430,2018/05/14 12:35 PM HST,2018-05-14,2018-05-14 22:35:00 UTC,Hawaii,research,CC-BY-NC,2,false,"Michigan, US",42.0379226922,-84.1400161689,695,,,,27692,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
12849432,2018/05/14 1:33 PM HST,2018-05-14,2018-05-14 23:33:00 UTC,Hawaii,research,CC-BY-NC,2,false,"Michigan, US",42.0406574505,-84.0629234217,695,,,,27692,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
12851513,2018/05/25 11:08 AM PDT,2018-05-25,2018-05-25 18:08:00 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,2,false,"Kittitas County, WA, USA",47.3460345577,-121.0985183716,837,,,,837,,,false,,,morels,Morchella,true morels,Fungi,56830
12858825,2018-05-27 10:19:10 AM EDT,2018-05-27,2018-05-27 14:19:10 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"22 Bridge St, Bradford, ON L3Z 3H2, Canada",44.1155548096,-79.5566635132,,,,,,,,false,gps,gps,Common Morel,Morchella americana,white morel,Fungi,462132
12860065,Sat May 26 2018 13:31:05 GMT-0500 (CDT),2018-05-26,2018-05-26 18:31:05 UTC,Central Time (US & Canada),research,,1,false,"27309 435th Ave, Aitkin, MN, US",46.4069034006,-93.7563609931,571,,,,571,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12860636,2018-05-27 10:36:00 AM CDT,2018-05-27,2018-05-27 15:36:00 UTC,Central Time (US & Canada),research,CC-BY-NC,2,false,"Habitat Dr NE, Middle River, MN 56737, USA",48.3035163879,-95.9786300659,,,,,,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
12863766,Sun May 27 2018 12:14:41 GMT-0400 (EDT),2018-05-27,2018-05-27 16:14:41 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Jefferson Forest, Richmond Hill, ON, CA",43.937275,-79.4253383333,5,,,,5,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12866909,2018-05-27 1:54:19 PM CDT,2018-05-27,2018-05-27 18:54:19 UTC,Central Time (US & Canada),research,,1,false,"3294-3340 221st Ave NW, Oak Grove, MN 55303, USA",45.3698981309,-93.3514660969,65,,,,65,,,false,gps,gps,Common Morel,Morchella americana,white morel,Fungi,462132
12870712,2018/05/19 5:09 PM -0400,2018-05-19,2018-05-19 20:09:00 UTC,Atlantic Time (Canada),research,CC-BY-NC,2,false,"Elgin County, ON, Canada",42.6514948515,-80.8172535896,78,,,,78,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12870727,Sun May 27 2018 11:54:31 GMT-0400 (EDT),2018-05-27,2018-05-27 15:54:31 UTC,Eastern Time (US & Canada),research,,2,false,"Marsh-Billings-Rockefeller National Historical Park, Woodstock, VT, US",43.62975,-72.5325083333,1811,,,,1811,,,false,,,Common Morel,Morchella americana,white morel,Fungi,462132
12875316,2018-05-27 10:55:01 AM CDT,2018-05-27,2018-05-27 15:55:01 UTC,Central Time (US & Canada),needs_id,,2,false,"Agassiz National Wildlife Refuge, Marshall County, US-MN, US",48.30357675,-95.978465,7,,,,7,,,false,,,morels,Morchella,true morels,Fungi,56830
12889988,Sun May 27 2018 18:58:35 GMT-0700 (PDT),2018-05-27,2018-05-28 01:58:35 UTC,Pacific Time (US & Canada),research,,3,false,"Sierra National Forest, Shaver Lake, CA, US",37.1125528333,-119.2934283333,8,,,,8,,,false,,,Morchella snyderi,Morchella snyderi,,Fungi,473933
12890255,Mon May 14 2018 14:27:36 GMT-0400 (EDT),2018-05-14,2018-05-14 18:27:36 UTC,Eastern Time (US & Canada),needs_id,,2,false,"American Gorge Falls Trl, Niagara Falls, NY, US",43.0974833333,-79.0614916667,5,,,,5,,,false,,,morels,Morchella,true morels,Fungi,56830
12897424,2018-05-28 10:42:13 a. m. GMT-07:00,2018-05-28,2018-05-28 03:42:13 UTC,Bangkok,research,,2,false,"135-295 Walk of 1000 Lights, Long Beach, CA 90802, EE. UU.",33.766274,-118.1944173,22,,,,22,,,false,,,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
12903140,Mon May 28 2018 11:55:09 GMT-0400 (EDT),2018-05-28,2018-05-28 15:55:09 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Ontario, CA",43.7643857541,-80.1793892246,972,,,,27443,obscured,,true,,,Common Morel,Morchella americana,white morel,Fungi,462132
12903651,2018-05-28 4:24:23 PM EDT,2018-05-28,2018-05-28 20:24:23 UTC,Eastern Time (US & Canada),needs_id,,2,false,"2553 Bloor St W, Toronto, ON M6S 1S1, Canada",43.6474976549,-79.4903118163,9,,,,9,,,false,,,morels,Morchella,true morels,Fungi,56830
12910600,Sun May 27 2018 14:47:11 GMT-0700 (PDT),2018-05-27,2018-05-27 21:47:11 UTC,Pacific Time (US & Canada),needs_id,,2,false,"Siskiyou County, Shasta-Trinity National Forest, US-CA, US",41.4368160395,-121.654041242,30,,,,30,,,false,,,morels,Morchella,true morels,Fungi,56830
12914584,2018-05-26 3:00:52 PM PDT,2018-05-26,2018-05-26 22:00:52 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,2,false,"El Dorado County, CA, USA",39.0533428411,-120.0419503078,704444,,,,704444,,,false,gps,gps,morels,Morchella,true morels,Fungi,56830
