datetime,source_db,scientific_name,geometry,country,prov_state,level_01,level_02,eco_region,lulc
2017-04-05T16:47:12Z,tgm,NA,"c(6982101.2866672, -189490.911862529)",USA,Georgia,Lumpkin,NA,Piedmont,17
2017-04-06T06:40:35Z,tgm,NA,"c(6876321.75251907, 472839.753692128)",USA,Ohio,Shelby,NA,Eastern Corn Belt Plains,17
2017-04-06T06:54:45Z,tgm,NA,"c(3807371.94981086, 1571057.31802422)",USA,Oregon,Marion,NA,Willamette Valley,17
2017-04-06T07:11:43Z,tgm,NA,"c(6421879.130828, 429979.871177003)",USA,Illinois,Logan,NA,Central Corn Belt Plains,17
2017-04-06T07:15:10Z,tgm,NA,"c(7088739.19156223, -38339.7697128314)",USA,North Carolina,Buncombe,NA,Blue Ridge,17
2017-04-06T07:16:44Z,tgm,NA,"c(6906971.79016146, 170558.655533628)",USA,Kentucky,Madison,NA,Interior Plateau,15
2017-04-06T07:19:02Z,tgm,NA,"c(6599874.88902844, 375801.885719541)",USA,Indiana,Vigo,NA,Interior River Valleys and Hills,15
2017-04-06T07:22:54Z,tgm,NA,"c(6607233.67411356, 355875.365960494)",USA,Indiana,Vigo,NA,Interior River Valleys and Hills,15
2017-04-06T07:26:49Z,tgm,NA,"c(5887647.76544065, 325484.052223943)",USA,Kansas,Jefferson,NA,Central Irregular Plains,17
2017-04-06T07:32:56Z,tgm,NA,"c(5966629.96171289, -856.841119265184)",USA,Arkansas,Benton,NA,Ozark Highlands,5
2017-04-06T07:48:52Z,tgm,NA,"c(6886138.8967385, 455970.630010343)",USA,Ohio,Miami,NA,Eastern Corn Belt Plains,5
2017-04-06T07:51:06Z,tgm,NA,"c(5586223.27229063, 61528.5539084617)",USA,Oklahoma,Alfalfa,NA,Central Great Plains,15
2017-04-06T07:59:29Z,tgm,NA,"c(5948090.35056774, -58324.3842816027)",USA,Arkansas,Washington,NA,Ozark Highlands,15
2017-04-06T20:56:15Z,tgm,NA,"c(6533041.88967017, -51733.6684248932)",USA,Tennessee,Carroll,NA,Southeastern Plains,5
2017-04-06T20:56:15Z,tgm,NA,"c(6512461.82817775, 307479.606816726)",USA,Illinois,Effingham,NA,Interior River Valleys and Hills,15
2017-04-06T20:56:15Z,tgm,NA,"c(7147667.78577337, -141364.997096841)",USA,South Carolina,Greenville,NA,Piedmont,17
2017-04-06T21:06:51Z,tgm,NA,"c(7426254.17356274, 55553.2789435014)",USA,North Carolina,Orange,NA,Piedmont,17
2017-04-06T21:08:15Z,tgm,NA,"c(7155812.85163007, 339709.594463881)",USA,West Virginia,Roane,NA,Western Allegheny Plateau,17
2017-04-06T21:10:07Z,tgm,NA,"c(6408154.04659417, 510564.269684354)",USA,Illinois,Woodford,NA,Interior River Valleys and Hills,14
2017-04-06T21:15:31Z,tgm,NA,"c(7305868.64812563, 67053.2280047256)",USA,North Carolina,Forsyth,NA,Piedmont,17
2017-04-07T05:00:29Z,tgm,NA,"c(6116188.68677924, 197167.704427599)",USA,Missouri,Camden,NA,Ozark Highlands,17
2017-04-07T06:14:25Z,tgm,NA,"c(6100029.28915165, 32563.0653605997)",USA,Missouri,Taney,NA,Ozark Highlands,15
2017-04-07T06:40:30Z,tgm,NA,"c(7073566.14690982, 453071.368235037)",USA,Ohio,Perry,NA,Western Allegheny Plateau,17
2017-04-07T22:35:14Z,tgm,NA,"c(7467700.94569623, 557315.058235306)",USA,Pennsylvania,Cumberland,NA,Ridge and Valley,17
2017-04-07T22:44:23Z,tgm,NA,"c(7033113.1166713, -139884.268238399)",USA,Georgia,Rabun,NA,Blue Ridge,17
2017-04-07T22:50:42Z,tgm,NA,"c(7135078.65379817, -130348.335021329)",USA,South Carolina,Greenville,NA,Piedmont,17
2017-04-07T23:02:24Z,tgm,NA,"c(6504706.62330854, 73160.0602620719)",USA,Kentucky,McCracken,NA,Mississippi Valley Loess Plains,17
2017-04-07T23:06:20Z,tgm,NA,"c(6986522.94355883, -50052.1802795068)",USA,Tennessee,Blount,NA,Blue Ridge,17
2017-04-07T23:10:31Z,tgm,NA,"c(6811893.3590266, 383091.510532156)",USA,Indiana,Franklin,NA,Eastern Corn Belt Plains,17
2017-04-07T23:12:44Z,tgm,NA,"c(6450410.46369653, 148854.678054876)",USA,Illinois,Jackson,NA,Interior River Valleys and Hills,17
2017-04-07T23:18:06Z,tgm,NA,"c(6558182.90196513, 76594.8719696887)",USA,Kentucky,Lyon,NA,Interior Plateau,5
2017-04-07T23:19:35Z,tgm,NA,"c(6385892.88154074, 145419.9430648)",USA,Missouri,Perry,NA,Interior River Valleys and Hills,17
2017-04-07T23:30:10Z,tgm,NA,"c(6811489.01026437, -13112.5675350092)",USA,Tennessee,Putnam,NA,Interior Plateau,17
2017-04-08T08:29:45Z,tgm,NA,"c(7344033.83201262, 98805.8991983999)",USA,North Carolina,Rockingham,NA,Piedmont,17
2017-04-08T08:40:37Z,tgm,NA,"c(6599898.3402917, 270486.466651911)",USA,Indiana,Knox,NA,Interior River Valleys and Hills,17
2017-04-08T08:45:34Z,tgm,NA,"c(5874246.26708684, -768.014342968818)",USA,Oklahoma,Mayes,NA,Central Irregular Plains,17
2017-04-08T08:54:40Z,tgm,NA,"c(6652378.96604641, 227522.426674549)",USA,Indiana,Dubois,NA,Interior River Valleys and Hills,15
2017-04-09T08:50:49Z,tgm,NA,"c(6840862.65333796, 95933.7445942354)",USA,Kentucky,Russell,NA,Interior Plateau,5
2017-04-09T08:58:28Z,tgm,NA,"c(7064406.71816881, 400051.200231476)",USA,Ohio,Athens,NA,Western Allegheny Plateau,17
2017-04-09T09:14:03Z,tgm,NA,"c(6872880.72576249, 405169.763734251)",USA,Ohio,Montgomery,NA,Eastern Corn Belt Plains,1
2017-04-09T09:14:03Z,tgm,NA,"c(3851440.82045821, 1619464.33234425)",USA,Oregon,Multnomah,NA,Willamette Valley,17
2017-04-09T09:14:03Z,tgm,NA,"c(6936187.82333407, 185091.24183908)",USA,Kentucky,Estill,NA,Western Allegheny Plateau,17
2017-04-09T09:14:03Z,tgm,NA,"c(6898694.20376541, 396607.012696532)",USA,Ohio,Warren,NA,Eastern Corn Belt Plains,17
2017-04-09T09:14:03Z,tgm,NA,"c(6319860.87057518, 235728.193625488)",USA,Missouri,St. Louis,NA,Ozark Highlands,5
2017-04-09T09:14:03Z,tgm,NA,"c(6604409.41946407, -146728.41076868)",USA,Tennessee,Wayne,NA,Southeastern Plains,17
2017-04-09T09:38:28Z,tgm,NA,"c(6134449.3816004, 216216.057556609)",USA,Missouri,Miller,NA,Ozark Highlands,17
2017-04-09T09:48:55Z,tgm,NA,"c(6647601.75832846, 178279.059704081)",USA,Indiana,Spencer,NA,Interior River Valleys and Hills,17
2017-04-09T09:52:39Z,tgm,NA,"c(7316637.23229978, 552355.228053506)",USA,Pennsylvania,Westmoreland,NA,Central Appalachians,17
2017-04-09T11:30:48Z,tgm,NA,"c(7003333.71061016, 465094.716238626)",USA,Ohio,Franklin,NA,Eastern Corn Belt Plains,17
2017-04-09T11:30:48Z,tgm,NA,"c(6159349.86592877, 256339.068329775)",USA,Missouri,Boone,NA,Interior River Valleys and Hills,17
2017-04-10T10:38:54Z,tgm,NA,"c(6971024.71475208, -228887.660129637)",USA,Georgia,Forsyth,NA,Piedmont,17
2017-04-10T10:42:33Z,tgm,NA,"c(7544560.39687334, 362117.987956141)",USA,Virginia,King George,NA,Southeastern Plains,5
2017-04-10T10:45:00Z,tgm,NA,"c(7125828.88714188, 299424.44432683)",USA,West Virginia,Kanawha,NA,Western Allegheny Plateau,17
2017-04-10T10:50:10Z,tgm,NA,"c(6932806.25079789, -40438.7801648364)",USA,Tennessee,Loudon,NA,Ridge and Valley,17
2017-04-10T10:50:51Z,tgm,NA,"c(7275612.89504505, 417551.936121386)",USA,West Virginia,Barbour,NA,Central Appalachians,17
2017-04-10T11:01:43Z,tgm,NA,"c(6111676.56258286, 493294.58599661)",USA,Iowa,Appanoose,NA,Central Irregular Plains,17
2017-04-10T11:02:42Z,tgm,NA,"c(7103530.55401159, 295211.817945893)",USA,West Virginia,Putnam,NA,Western Allegheny Plateau,17
2017-04-10T11:17:25Z,tgm,NA,"c(6480264.84249722, 359527.075638451)",USA,Illinois,Shelby,NA,Central Corn Belt Plains,17
2017-04-10T12:47:03Z,tgm,NA,"c(5882067.7050081, -38731.8086546366)",USA,Oklahoma,Mayes,NA,Ozark Highlands,6
2017-04-10T12:56:28Z,tgm,NA,"c(5903474.42795991, 405427.165039451)",USA,Missouri,Holt,NA,Western Corn Belt Plains,15
2017-04-10T13:02:44Z,tgm,NA,"c(7096536.10950824, 439047.656617281)",USA,Ohio,Morgan,NA,Western Allegheny Plateau,5
2017-04-10T13:07:25Z,tgm,NA,"c(6913971.62501812, 428012.751088784)",USA,Ohio,Greene,NA,Eastern Corn Belt Plains,5
2017-04-10T13:11:03Z,tgm,NA,"c(7087245.27512881, 461605.930510644)",USA,Ohio,Muskingum,NA,Western Allegheny Plateau,17
2017-04-10T19:49:53Z,tgm,NA,"c(6718558.21309895, -29829.512872688)",USA,Tennessee,Wilson,NA,Interior Plateau,15
2017-04-10T19:49:53Z,tgm,NA,"c(6379944.14385068, 327042.041586025)",USA,Illinois,Macoupin,NA,Interior River Valleys and Hills,17
2017-04-10T19:57:19Z,tgm,NA,"c(3756248.40760113, 1292179.86996911)",USA,Oregon,Klamath,NA,Eastern Cascades Slopes and Foothills,17
2017-04-10T19:59:23Z,tgm,NA,"c(6660930.82237848, 343652.218905664)",USA,Indiana,Owen,NA,Interior Plateau,17
2017-04-10T20:01:30Z,tgm,NA,"c(6630386.53376391, 390424.834248476)",USA,Indiana,Parke,NA,Interior River Valleys and Hills,17
2017-04-10T20:04:34Z,tgm,NA,"c(6318971.87136452, 326577.664286861)",USA,Illinois,Greene,NA,Interior River Valleys and Hills,17
2017-04-10T20:06:29Z,tgm,NA,"c(6672977.59220021, 347589.350600306)",USA,Indiana,Monroe,NA,Interior Plateau,17
2017-04-10T20:09:47Z,tgm,NA,"c(6912301.76759177, 429620.456644683)",USA,Ohio,Greene,NA,Eastern Corn Belt Plains,17
2017-04-10T20:14:35Z,tgm,NA,"c(6871471.4914734, 433415.301449151)",USA,Ohio,Montgomery,NA,Eastern Corn Belt Plains,15
2017-04-10T20:21:09Z,tgm,NA,"c(7603232.20091103, 268783.42187022)",USA,Virginia,James City,NA,Southeastern Plains,17
2017-04-10T20:23:35Z,tgm,NA,"c(6429574.90477656, 220495.368353758)",USA,Illinois,Washington,NA,Interior River Valleys and Hills,6
2017-04-10T20:25:51Z,tgm,NA,"c(6371738.19377715, 267205.460527734)",USA,Illinois,Madison,NA,Interior River Valleys and Hills,17
2017-04-10T20:31:54Z,tgm,NA,"c(6723143.90193019, 373327.488553463)",USA,Indiana,Johnson,NA,Eastern Corn Belt Plains,17
2017-04-11T08:00:14Z,tgm,NA,"c(6887289.82727057, 488480.654535869)",USA,Ohio,Shelby,NA,Eastern Corn Belt Plains,17
2017-04-11T08:15:57Z,tgm,NA,"c(7410592.11252061, 89174.0338581768)",USA,North Carolina,Caswell,NA,Piedmont,15
2017-04-11T08:20:37Z,tgm,NA,"c(5867579.58050728, 425495.048412448)",USA,Nebraska,Richardson,NA,Western Corn Belt Plains,17
2017-04-11T08:52:56Z,tgm,NA,"c(6905985.89420696, 142441.173826259)",USA,Kentucky,Rockcastle,NA,Southwestern Appalachians,15
2017-04-11T09:40:47Z,tgm,NA,"c(6745198.94105183, 410320.05197494)",USA,Indiana,Hancock,NA,Eastern Corn Belt Plains,17
2017-04-11T09:45:17Z,tgm,NA,"c(6381310.89256578, 373291.366287371)",USA,Illinois,Sangamon,NA,Central Corn Belt Plains,17
2017-04-11T09:53:51Z,tgm,NA,"c(6612998.18199132, 119919.627376609)",USA,Kentucky,Hopkins,NA,Interior River Valleys and Hills,6
2017-04-11T09:58:02Z,tgm,NA,"c(3453324.86609366, 770460.041991092)",USA,California,San Mateo,NA,Coast Range,6
2017-04-11T10:02:08Z,tgm,NA,"c(6148552.89594024, 340669.97335341)",USA,Missouri,Randolph,NA,Central Irregular Plains,17
2017-04-11T10:10:42Z,tgm,NA,"c(5957890.46460168, 256478.602849176)",USA,Missouri,Cass,NA,Central Irregular Plains,17
2017-04-11T10:12:22Z,tgm,NA,"c(5980934.20702325, 272198.093198522)",USA,Missouri,Cass,NA,Central Irregular Plains,17
2017-04-11T10:13:30Z,tgm,NA,"c(5982080.2066659, 296071.49913093)",USA,Missouri,Jackson,NA,Central Irregular Plains,17
2017-04-11T10:18:07Z,tgm,NA,"c(6996913.29738616, 397247.686507131)",USA,Ohio,Ross,NA,Eastern Corn Belt Plains,17
2017-04-11T10:18:59Z,tgm,NA,"c(3977920.71997971, 1813208.43346954)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2017-04-11T10:22:32Z,tgm,NA,"c(7450348.50975692, 446418.10365798)",USA,Virginia,Clarke,NA,Ridge and Valley,17
2017-04-11T10:33:15Z,tgm,NA,"c(6330954.81789726, 239487.181437019)",USA,Missouri,St. Louis,NA,Ozark Highlands,17
2017-04-11T12:52:03Z,tgm,NA,"c(7490381.95946928, 501668.893199134)",USA,Maryland,Frederick,NA,Northern Piedmont,17
2017-04-11T13:14:19Z,tgm,NA,"c(6704117.58606083, 344851.653347229)",USA,Indiana,Brown,NA,Interior Plateau,17
2017-04-11T13:21:42Z,tgm,NA,"c(7079987.28647548, 397588.0749702)",USA,Ohio,Athens,NA,Western Allegheny Plateau,17
2017-04-11T13:22:52Z,tgm,NA,"c(6332287.66644888, 244731.925176807)",USA,Missouri,St. Louis,NA,Ozark Highlands,6
2017-04-11T13:29:15Z,tgm,NA,"c(7433909.97116164, 308582.885977382)",USA,Virginia,Charlottesville,NA,Northern Piedmont,17
2017-04-11T13:30:17Z,tgm,NA,"c(7174387.98410776, 406054.200120293)",USA,West Virginia,Ritchie,NA,Western Allegheny Plateau,17
2017-04-11T15:23:46Z,tgm,NA,"c(6693993.25683889, 383527.038464888)",USA,Indiana,Morgan,NA,Eastern Corn Belt Plains,17
2017-04-11T15:41:10Z,tgm,NA,"c(5004309.41144222, 1318256.19846059)",USA,Montana,Rosebud,NA,Northwestern Great Plains,8
2017-04-11T15:49:16Z,tgm,NA,"c(6299323.51680628, 695492.444014236)",USA,Iowa,Dubuque,NA,Driftless Area,17
2017-04-11T15:53:37Z,tgm,NA,"c(6366266.23433863, 274537.888876117)",USA,Illinois,Madison,NA,Interior River Valleys and Hills,15
2017-04-11T16:24:40Z,tgm,NA,"c(6804025.86513325, -96473.9376223413)",USA,Tennessee,Grundy,NA,Southwestern Appalachians,5
2017-04-11T16:24:40Z,tgm,NA,"c(7394750.8297445, 107600.285736173)",USA,North Carolina,Caswell,NA,Piedmont,5
2017-04-11T17:39:41Z,tgm,NA,"c(6431169.40690722, 189256.326646902)",USA,Illinois,Perry,NA,Interior River Valleys and Hills,14
2017-04-11T18:11:50Z,tgm,NA,"c(6059247.92041791, 584601.801574409)",USA,Iowa,Polk,NA,Western Corn Belt Plains,15
2017-04-11T18:13:47Z,tgm,NA,"c(5893200.80660512, 296666.65519008)",USA,Kansas,Douglas,NA,Central Irregular Plains,17
2017-04-11T18:17:08Z,tgm,NA,"c(6024732.01727884, 220975.971651008)",USA,Missouri,Henry,NA,Central Irregular Plains,17
2017-04-11T18:18:50Z,tgm,NA,"c(7179242.56630974, 616737.985647937)",USA,Ohio,Mahoning,NA,Erie Drift Plain,17
2017-04-11T20:21:24Z,tgm,NA,"c(6966593.50871444, -42444.054916657)",USA,Tennessee,Blount,NA,Ridge and Valley,17
2017-04-11T20:36:54Z,tgm,NA,"c(6838879.78984702, 366237.255484621)",USA,Ohio,Butler,NA,Eastern Corn Belt Plains,5
2017-04-11T20:38:37Z,tgm,NA,"c(6944165.63424735, -4709.44021732965)",USA,Tennessee,Anderson,NA,Ridge and Valley,17
2017-04-12T15:30:11Z,tgm,NA,"c(5702232.33598723, -162331.986762631)",USA,Oklahoma,Pottawatomie,NA,Cross Timbers,17
2017-04-12T15:37:42Z,tgm,NA,"c(6108360.56043888, 109836.85932652)",USA,Missouri,Webster,NA,Ozark Highlands,15
2017-04-12T15:40:37Z,tgm,NA,"c(6103988.32185764, -53133.8938683835)",USA,Arkansas,Searcy,NA,Ozark Highlands,5
2017-04-12T15:43:23Z,tgm,NA,"c(6375326.39788377, 285341.737063969)",USA,Illinois,Madison,NA,Interior River Valleys and Hills,15
2017-04-12T15:46:24Z,tgm,NA,"c(7066779.83002702, 410786.63918352)",USA,Ohio,Athens,NA,Western Allegheny Plateau,17
2017-04-12T15:49:29Z,tgm,NA,"c(6050515.88762529, 347123.924921092)",USA,Missouri,Carroll,NA,Central Irregular Plains,17
2017-04-12T15:53:27Z,tgm,NA,"c(6028160.28969849, 222854.020476555)",USA,Missouri,Henry,NA,Central Irregular Plains,14
2017-04-12T16:04:47Z,tgm,NA,"c(6962352.70061764, -4362.66079246718)",USA,Tennessee,Knox,NA,Ridge and Valley,17
2017-04-12T16:07:41Z,tgm,NA,"c(7302060.80563224, 56601.3617087789)",USA,North Carolina,Forsyth,NA,Piedmont,17
2017-04-12T16:10:30Z,tgm,NA,"c(6075989.83722067, 237466.255405464)",USA,Missouri,Benton,NA,Central Irregular Plains,17
2017-04-12T16:12:33Z,tgm,NA,"c(3646036.27555797, 1257092.88438851)",USA,California,Siskiyou,NA,Klamath Mountains,8
2017-04-12T16:32:23Z,tgm,NA,"c(3659437.70384124, 1308594.1393564)",USA,Oregon,Jackson,NA,Klamath Mountains,17
2017-04-12T16:35:07Z,tgm,NA,"c(6459727.88095815, 153510.45798541)",USA,Illinois,Williamson,NA,Interior River Valleys and Hills,18
2017-04-12T16:38:05Z,tgm,NA,"c(6468597.23179405, 360609.65449648)",USA,Illinois,Shelby,NA,Central Corn Belt Plains,15
2017-04-12T16:39:18Z,tgm,NA,"c(7048866.54403684, 414607.924223414)",USA,Ohio,Hocking,NA,Western Allegheny Plateau,5
2017-04-12T16:43:18Z,tgm,NA,"c(5968570.65798679, 190593.301078462)",USA,Missouri,Bates,NA,Central Irregular Plains,17
2017-04-12T16:52:36Z,tgm,NA,"c(6884502.25507482, 483857.84196828)",USA,Ohio,Shelby,NA,Eastern Corn Belt Plains,15
2017-04-12T17:48:03Z,tgm,NA,"c(6734834.20048924, 86066.025142007)",USA,Kentucky,Warren,NA,Interior Plateau,17
2017-04-13T06:43:58Z,tgm,NA,"c(7239200.53327583, 432337.068829677)",USA,West Virginia,Harrison,NA,Western Allegheny Plateau,5
2017-04-13T06:51:10Z,tgm,NA,"c(3728130.36919936, 1248702.4597679)",USA,Oregon,Klamath,NA,Eastern Cascades Slopes and Foothills,17
2017-04-13T06:53:23Z,tgm,NA,"c(6973146.9292654, 224084.522749968)",USA,Kentucky,Menifee,NA,Western Allegheny Plateau,17
2017-04-13T06:54:34Z,tgm,NA,"c(7271604.96910115, 463689.500107477)",USA,West Virginia,Monongalia,NA,Central Appalachians,6
2017-04-13T06:58:43Z,tgm,NA,"c(7104243.1688074, -52360.4585190751)",USA,North Carolina,Buncombe,NA,Blue Ridge,17
2017-04-13T07:01:47Z,tgm,NA,"c(6843713.33053887, 456941.601273638)",USA,Ohio,Darke,NA,Eastern Corn Belt Plains,17
2017-04-13T07:04:28Z,tgm,NA,"c(6580366.33642299, 436685.476559621)",USA,Illinois,Vermilion,NA,Interior River Valleys and Hills,17
2017-04-13T07:05:55Z,tgm,NA,"c(5904623.20178657, 296341.112545077)",USA,Kansas,Leavenworth,NA,Central Irregular Plains,15
2017-04-13T07:07:13Z,tgm,NA,"c(7061316.96891217, 144630.834661638)",USA,Kentucky,Letcher,NA,Central Appalachians,17
2017-04-13T07:09:16Z,tgm,NA,"c(6755006.1415545, 338720.108191903)",USA,Indiana,Bartholomew,NA,Eastern Corn Belt Plains,6
2017-04-13T07:11:07Z,tgm,NA,"c(6507277.10345295, 315323.851338481)",USA,Illinois,Effingham,NA,Interior River Valleys and Hills,17
2017-04-13T07:14:57Z,tgm,NA,"c(7048819.73091948, 417717.980556814)",USA,Ohio,Hocking,NA,Western Allegheny Plateau,17
2017-04-13T07:16:09Z,tgm,NA,"c(6618680.77665897, 561770.497837821)",USA,Indiana,Jasper,NA,Central Corn Belt Plains,17
2017-04-13T07:18:24Z,tgm,NA,"c(7125548.30045359, 691627.305712777)",USA,Ohio,Lake,NA,Eastern Great Lakes Lowlands,17
2017-04-13T07:21:43Z,tgm,NA,"c(6085378.35404409, 328003.987046743)",USA,Missouri,Saline,NA,Western Corn Belt Plains,15
2017-04-13T10:38:17Z,tgm,NA,"c(6550310.00886186, 591976.888556411)",USA,Illinois,Will,NA,Central Corn Belt Plains,17
2017-04-13T10:43:36Z,tgm,NA,"c(7121536.68754513, 178099.142813871)",USA,Virginia,Buchanan,NA,Central Appalachians,17
2017-04-14T04:33:09Z,tgm,NA,"c(7111219.81614515, 616478.765592746)",USA,Ohio,Portage,NA,Erie Drift Plain,17
2017-04-14T04:37:22Z,tgm,NA,"c(7452365.05140319, 373931.330877993)",USA,Virginia,Culpeper,NA,Northern Piedmont,6
2017-04-14T04:41:11Z,tgm,NA,"c(6956757.59987662, 218.940956051927)",USA,Tennessee,Knox,NA,Ridge and Valley,17
2017-04-14T04:42:22Z,tgm,NA,"c(7207493.95564546, 160064.23519625)",USA,Virginia,Bland,NA,Ridge and Valley,17
2017-04-14T05:00:46Z,tgm,NA,"c(6877900.34305814, 449136.542298379)",USA,Ohio,Miami,NA,Eastern Corn Belt Plains,15
2017-04-14T05:08:08Z,tgm,NA,"c(6470071.78666964, -4918.00647636736)",USA,Tennessee,Obion,NA,Mississippi Valley Loess Plains,17
2017-04-14T05:21:26Z,tgm,NA,"c(7491333.40294381, 580828.849858633)",USA,Pennsylvania,Cumberland,NA,Ridge and Valley,17
2017-04-14T05:39:24Z,tgm,NA,"c(5903474.42795991, 405427.165039451)",USA,Missouri,Holt,NA,Western Corn Belt Plains,15
2017-04-14T05:45:08Z,tgm,NA,"c(6623188.68768127, 326245.404985802)",USA,Indiana,Greene,NA,Interior River Valleys and Hills,17
2017-04-14T05:46:47Z,tgm,NA,"c(5853084.71602568, 562373.857901821)",USA,Iowa,Pottawattamie,NA,Western Corn Belt Plains,17
2017-04-14T05:49:49Z,tgm,NA,"c(6854298.35444969, 322649.263321438)",USA,Kentucky,Boone,NA,Interior Plateau,15
2017-04-14T06:09:10Z,tgm,NA,"c(6810993.89502369, 400562.457804593)",USA,Indiana,Fayette,NA,Eastern Corn Belt Plains,17
2017-04-14T06:21:36Z,tgm,NA,"c(7272456.02372158, 471071.404611431)",USA,West Virginia,Monongalia,NA,Central Appalachians,17
2017-04-14T11:57:16Z,tgm,NA,"c(7200271.90566372, 591145.558954658)",USA,Pennsylvania,Beaver,NA,Western Allegheny Plateau,1
2017-04-15T07:54:44Z,tgm,NA,"c(6431095.29065132, 567404.762026031)",USA,Illinois,Bureau,NA,Central Corn Belt Plains,15
2017-04-15T08:00:24Z,tgm,NA,"c(6927043.66670086, 606595.116135033)",USA,Ohio,Wood,NA,Huron/Erie Lake Plains,17
2017-04-15T08:01:52Z,tgm,NA,"c(5676231.7334128, 296597.286642128)",USA,Kansas,Saline,NA,Central Great Plains,17
2017-04-15T08:04:18Z,tgm,NA,"c(7208166.2760055, 575392.855476696)",USA,Pennsylvania,Beaver,NA,Western Allegheny Plateau,17
2017-04-15T08:06:15Z,tgm,NA,"c(6550059.44914371, 553912.05363304)",USA,Illinois,Kankakee,NA,Central Corn Belt Plains,17
2017-04-15T08:30:59Z,tgm,NA,"c(6192934.58249183, 509740.12643951)",USA,Iowa,Van Buren,NA,Central Irregular Plains,17
2017-04-15T08:36:27Z,tgm,NA,"c(6689352.07794606, 472760.224568176)",USA,Indiana,Clinton,NA,Eastern Corn Belt Plains,17
2017-04-15T08:45:40Z,tgm,NA,"c(3934059.99579765, 1539770.84160173)",USA,Oregon,Wasco,NA,Columbia Plateau,1
2017-04-15T08:48:03Z,tgm,NA,"c(7085403.41635577, 508397.79243621)",USA,Ohio,Coshocton,NA,Western Allegheny Plateau,17
2017-04-15T08:52:25Z,tgm,NA,"c(5844758.8667194, 525371.226772867)",USA,Nebraska,Cass,NA,Western Corn Belt Plains,17
2017-04-15T09:01:18Z,tgm,NA,"c(7244725.82521704, 349607.525281839)",USA,West Virginia,Webster,NA,Central Appalachians,17
2017-04-15T09:04:50Z,tgm,NA,"c(6885383.1047917, 398349.650010153)",USA,Ohio,Warren,NA,Eastern Corn Belt Plains,17
2017-04-15T09:12:03Z,tgm,NA,"c(6400849.29387294, 314673.996986782)",USA,Illinois,Montgomery,NA,Interior River Valleys and Hills,17
2017-04-15T10:50:37Z,tgm,NA,"c(6320843.99063257, 245766.583824016)",USA,Missouri,St. Louis,NA,Ozark Highlands,17
2017-04-15T10:50:37Z,tgm,NA,"c(7221716.89063902, 553849.339243634)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,17
2017-04-15T10:50:37Z,tgm,NA,"c(6498890.28989626, 610910.87936906)",USA,Illinois,Kendall,NA,Central Corn Belt Plains,17
2017-04-16T10:08:20Z,tgm,NA,"c(6707354.91637151, 624347.654801406)",USA,Indiana,Elkhart,NA,Southern Michigan/Northern Indiana Drift Plains,17
2017-04-16T10:08:20Z,tgm,NA,"c(6785375.26895508, 854029.95949267)",USA,Michigan,Isabella,NA,Southern Michigan/Northern Indiana Drift Plains,17
2017-04-16T10:08:20Z,tgm,NA,"c(7528942.14213104, 432482.171737436)",USA,Virginia,Falls Church,NA,Northern Piedmont,17
2017-04-16T10:08:20Z,tgm,NA,"c(6700162.95742291, 344540.690959918)",USA,Indiana,Brown,NA,Interior Plateau,17
2017-04-16T10:18:22Z,tgm,NA,"c(3930296.52719947, 1581066.47301681)",USA,Oregon,Hood River,NA,Eastern Cascades Slopes and Foothills,17
2017-04-16T10:19:18Z,tgm,NA,"c(6956879.75678578, -25927.1376049663)",USA,Tennessee,Knox,NA,Ridge and Valley,17
2017-04-16T10:20:08Z,tgm,NA,"c(3985230.077275, 1798342.76076777)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,17
2017-04-16T10:22:43Z,tgm,NA,"c(6820059.68935402, 294842.127056438)",USA,Indiana,Switzerland,NA,Interior Plateau,17
2017-04-16T10:23:52Z,tgm,NA,"c(6689323.39021406, 410974.00847584)",USA,Indiana,Hendricks,NA,Eastern Corn Belt Plains,17
2017-04-16T10:24:56Z,tgm,NA,"c(6708483.92826346, 434332.411727007)",USA,Indiana,Hamilton,NA,Eastern Corn Belt Plains,17
2017-04-16T10:26:55Z,tgm,NA,"c(6680044.03177847, 432438.193496247)",USA,Indiana,Boone,NA,Eastern Corn Belt Plains,15
2017-04-16T10:27:49Z,tgm,NA,"c(6397477.87801593, 477394.842377439)",USA,Illinois,Tazewell,NA,Central Corn Belt Plains,17
